0.168811881,0,0
0.77029703,1,1
0.383168317,0.333942544,0.332424052
0.283168317,0.522321316,0.515626862
0.500990099,0.8881654,0.882170463
0.020792079,0.156955842,0.163997413
0.472772277,0.907380617,0.907405877
0.465346535,0.629576055,0.625581726
0.753960396,0.581316858,0.586604942
0.384158416,0.276954682,0.27985828
0.045544554,0.165190109,0.169241887
0.063861386,0.082908907,0.080301792
0.091089109,0.337546482,0.330792958
0.208415842,0.421838675,0.405105363
0.664851485,0.413725532,0.412003929
1,0.478587609,0.477464599
0.606435644,0.300782769,0.304321184
0,0.108993081,0.111002733
0.052475248,0.121712259,0.137129279
0.286633663,0.074720543,0.066921348
0.202970297,0.453071718,0.455696088
0.242079208,0.407002145,0.407875235
0.11039604,0.206501298,0.200952321
0.302475248,0.250964233,0.257645177
0.447524752,0.463429787,0.455813398
0.214851485,0.286402961,0.279918346
0.184653465,0.261293578,0.283695153
0.150990099,0.194556785,0.192308501
0.267326733,0.050716888,0.083802937
0.232673267,0.29595514,0.29067018
0.214356436,0.565052933,0.573279162
0.229207921,0.240376795,0.276059255
